time,init_utc,cycle,basin,mm_6h
2018-12-13T12:00:00+00:00,2018-11-30T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0005615050006282973
2018-12-13T12:00:00+00:00,2018-11-30T00:00:00+00:00,00,HUC2_10_Missouri,0.0004609222074357022
2018-12-13T18:00:00+00:00,2018-11-30T06:00:00+00:00,06,HUC2_07_UpperMiss,0.00027690600079849836
2018-12-13T18:00:00+00:00,2018-11-30T06:00:00+00:00,06,HUC2_10_Missouri,0.0008069372333298343
2018-12-14T00:00:00+00:00,2018-11-30T12:00:00+00:00,12,HUC2_07_UpperMiss,4.792823161571952e-05
2018-12-14T00:00:00+00:00,2018-11-30T12:00:00+00:00,12,HUC2_10_Missouri,0.0018405918652670188
2018-12-14T06:00:00+00:00,2018-11-30T18:00:00+00:00,18,HUC2_07_UpperMiss,0.00016063194356933007
2018-12-14T06:00:00+00:00,2018-11-30T18:00:00+00:00,18,HUC2_10_Missouri,0.00017722172777958015
2018-12-14T12:00:00+00:00,2018-12-01T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0006571743142698023
2018-12-14T12:00:00+00:00,2018-12-01T00:00:00+00:00,00,HUC2_10_Missouri,0.0013404428320976489
2018-12-14T18:00:00+00:00,2018-12-01T06:00:00+00:00,06,HUC2_07_UpperMiss,0.0004776088653315332
2018-12-14T18:00:00+00:00,2018-12-01T06:00:00+00:00,06,HUC2_10_Missouri,0.0008396497597677096
2018-12-15T00:00:00+00:00,2018-12-01T12:00:00+00:00,12,HUC2_07_UpperMiss,0.0010246480780347449
2018-12-15T00:00:00+00:00,2018-12-01T12:00:00+00:00,12,HUC2_10_Missouri,0.0009957977454544955
2018-12-15T06:00:00+00:00,2018-12-01T18:00:00+00:00,18,HUC2_07_UpperMiss,5.3113771226540615e-05
2018-12-15T06:00:00+00:00,2018-12-01T18:00:00+00:00,18,HUC2_10_Missouri,0.00012929388946204538
2018-12-15T12:00:00+00:00,2018-12-02T00:00:00+00:00,00,HUC2_07_UpperMiss,0.00010850679524786498
2018-12-15T12:00:00+00:00,2018-12-02T00:00:00+00:00,00,HUC2_10_Missouri,0.00017708064905604
2018-12-15T18:00:00+00:00,2018-12-02T06:00:00+00:00,06,HUC2_07_UpperMiss,0.00013980488019950995
2018-12-15T18:00:00+00:00,2018-12-02T06:00:00+00:00,06,HUC2_10_Missouri,1.674236215447132e-05
2018-12-16T00:00:00+00:00,2018-12-02T12:00:00+00:00,12,HUC2_07_UpperMiss,0.0
2018-12-16T00:00:00+00:00,2018-12-02T12:00:00+00:00,12,HUC2_10_Missouri,0.0004770925315405025
2018-12-16T06:00:00+00:00,2018-12-02T18:00:00+00:00,18,HUC2_07_UpperMiss,0.0014435773999892745
2018-12-16T06:00:00+00:00,2018-12-02T18:00:00+00:00,18,HUC2_10_Missouri,0.0030612635623382023
2018-12-16T12:00:00+00:00,2018-12-03T00:00:00+00:00,00,HUC2_07_UpperMiss,0.00013401845362210764
2018-12-16T12:00:00+00:00,2018-12-03T00:00:00+00:00,00,HUC2_10_Missouri,0.0004128050304859728
2018-12-16T18:00:00+00:00,2018-12-03T06:00:00+00:00,06,HUC2_07_UpperMiss,0.0009450638332818577
2018-12-16T18:00:00+00:00,2018-12-03T06:00:00+00:00,06,HUC2_10_Missouri,0.004093940332021033
2018-12-17T00:00:00+00:00,2018-12-03T12:00:00+00:00,12,HUC2_07_UpperMiss,0.00036413904045431045
2018-12-17T00:00:00+00:00,2018-12-03T12:00:00+00:00,12,HUC2_10_Missouri,0.0007499639131426174
2018-12-17T06:00:00+00:00,2018-12-03T18:00:00+00:00,18,HUC2_07_UpperMiss,1.859575767983422e-05
2018-12-17T06:00:00+00:00,2018-12-03T18:00:00+00:00,18,HUC2_10_Missouri,1.8852908546877636e-05
2018-12-17T12:00:00+00:00,2018-12-04T00:00:00+00:00,00,HUC2_07_UpperMiss,2.649620687163025e-05
2018-12-17T12:00:00+00:00,2018-12-04T00:00:00+00:00,00,HUC2_10_Missouri,0.0007857261303990216
2018-12-17T18:00:00+00:00,2018-12-04T06:00:00+00:00,06,HUC2_07_UpperMiss,0.0005289135879994395
2018-12-17T18:00:00+00:00,2018-12-04T06:00:00+00:00,06,HUC2_10_Missouri,0.00012283487609282572
2018-12-18T00:00:00+00:00,2018-12-04T12:00:00+00:00,12,HUC2_07_UpperMiss,0.0003607276096601395
2018-12-18T00:00:00+00:00,2018-12-04T12:00:00+00:00,12,HUC2_10_Missouri,0.00037967242190296504
2018-12-18T06:00:00+00:00,2018-12-04T18:00:00+00:00,18,HUC2_07_UpperMiss,2.13269409127024e-05
2018-12-18T06:00:00+00:00,2018-12-04T18:00:00+00:00,18,HUC2_10_Missouri,2.7427783039047733e-05
