time,init_utc,cycle,basin,mm_6h
2018-12-02T18:00:00+00:00,2018-11-30T00:00:00+00:00,00,HUC2_07_UpperMiss,0.001539551437727896
2018-12-02T18:00:00+00:00,2018-11-30T00:00:00+00:00,00,HUC2_10_Missouri,0.003122566213838978
2018-12-03T00:00:00+00:00,2018-11-30T06:00:00+00:00,06,HUC2_07_UpperMiss,0.0008150669971167924
2018-12-03T00:00:00+00:00,2018-11-30T06:00:00+00:00,06,HUC2_10_Missouri,0.0022104567674839314
2018-12-03T06:00:00+00:00,2018-11-30T12:00:00+00:00,12,HUC2_07_UpperMiss,0.00034002510256240045
2018-12-03T06:00:00+00:00,2018-11-30T12:00:00+00:00,12,HUC2_10_Missouri,0.0008755849179600507
2018-12-03T12:00:00+00:00,2018-11-30T18:00:00+00:00,18,HUC2_07_UpperMiss,0.00032174141711328213
2018-12-03T12:00:00+00:00,2018-11-30T18:00:00+00:00,18,HUC2_10_Missouri,0.0005938981803503143
2018-12-03T18:00:00+00:00,2018-12-01T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0005422788185434332
2018-12-03T18:00:00+00:00,2018-12-01T00:00:00+00:00,00,HUC2_10_Missouri,0.0003562477605447905
2018-12-04T00:00:00+00:00,2018-12-01T06:00:00+00:00,06,HUC2_07_UpperMiss,0.0002715848877945966
2018-12-04T00:00:00+00:00,2018-12-01T06:00:00+00:00,06,HUC2_10_Missouri,0.0005540018882487103
2018-12-04T06:00:00+00:00,2018-12-01T12:00:00+00:00,12,HUC2_07_UpperMiss,9.482967148785482e-05
2018-12-04T06:00:00+00:00,2018-12-01T12:00:00+00:00,12,HUC2_10_Missouri,0.00043253634949379417
2018-12-04T12:00:00+00:00,2018-12-01T18:00:00+00:00,18,HUC2_07_UpperMiss,8.168457140038206e-05
2018-12-04T12:00:00+00:00,2018-12-01T18:00:00+00:00,18,HUC2_10_Missouri,0.00028857291603712914
2018-12-04T18:00:00+00:00,2018-12-02T00:00:00+00:00,00,HUC2_07_UpperMiss,0.00016524363638672403
2018-12-04T18:00:00+00:00,2018-12-02T00:00:00+00:00,00,HUC2_10_Missouri,0.0001384966578527965
2018-12-05T00:00:00+00:00,2018-12-02T06:00:00+00:00,06,HUC2_07_UpperMiss,0.00021364880217102273
2018-12-05T00:00:00+00:00,2018-12-02T06:00:00+00:00,06,HUC2_10_Missouri,0.0001795715855766095
2018-12-05T06:00:00+00:00,2018-12-02T12:00:00+00:00,12,HUC2_07_UpperMiss,0.00011753500252622545
2018-12-05T06:00:00+00:00,2018-12-02T12:00:00+00:00,12,HUC2_10_Missouri,7.231275494742544e-05
2018-12-05T12:00:00+00:00,2018-12-02T18:00:00+00:00,18,HUC2_07_UpperMiss,0.00013448628867003824
