time,init_utc,cycle,basin,mm_6h
2018-12-07T18:00:00+00:00,2018-11-30T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0007347088532110293
2018-12-07T18:00:00+00:00,2018-11-30T00:00:00+00:00,00,HUC2_10_Missouri,0.00010560175720397153
2018-12-08T00:00:00+00:00,2018-11-30T06:00:00+00:00,06,HUC2_07_UpperMiss,0.0004957929867900741
2018-12-08T00:00:00+00:00,2018-11-30T06:00:00+00:00,06,HUC2_10_Missouri,0.0017665651902067485
2018-12-08T06:00:00+00:00,2018-11-30T12:00:00+00:00,12,HUC2_07_UpperMiss,6.543293795754096e-05
2018-12-08T06:00:00+00:00,2018-11-30T12:00:00+00:00,12,HUC2_10_Missouri,0.0011516776386776995
2018-12-08T12:00:00+00:00,2018-11-30T18:00:00+00:00,18,HUC2_07_UpperMiss,1.057197539183416e-05
2018-12-08T12:00:00+00:00,2018-11-30T18:00:00+00:00,18,HUC2_10_Missouri,0.0001371589279367676
2018-12-08T18:00:00+00:00,2018-12-01T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0004680289554578638
2018-12-08T18:00:00+00:00,2018-12-01T00:00:00+00:00,00,HUC2_10_Missouri,0.0001392545518988434
2018-12-09T00:00:00+00:00,2018-12-01T06:00:00+00:00,06,HUC2_07_UpperMiss,9.504132371783991e-05
2018-12-09T00:00:00+00:00,2018-12-01T06:00:00+00:00,06,HUC2_10_Missouri,5.2927463471172245e-05
2018-12-09T06:00:00+00:00,2018-12-01T12:00:00+00:00,12,HUC2_07_UpperMiss,9.033666037877094e-05
2018-12-09T06:00:00+00:00,2018-12-01T12:00:00+00:00,12,HUC2_10_Missouri,0.0005766295880455855
2018-12-09T12:00:00+00:00,2018-12-01T18:00:00+00:00,18,HUC2_07_UpperMiss,7.535948471640014e-05
2018-12-09T12:00:00+00:00,2018-12-01T18:00:00+00:00,18,HUC2_10_Missouri,4.9875587675725445e-05
2018-12-09T18:00:00+00:00,2018-12-02T00:00:00+00:00,00,HUC2_07_UpperMiss,3.132350607172124e-05
2018-12-09T18:00:00+00:00,2018-12-02T00:00:00+00:00,00,HUC2_10_Missouri,1.3972840153868682e-05
2018-12-10T00:00:00+00:00,2018-12-02T06:00:00+00:00,06,HUC2_07_UpperMiss,6.853229024688353e-05
2018-12-10T00:00:00+00:00,2018-12-02T06:00:00+00:00,06,HUC2_10_Missouri,5.450215459632546e-05
2018-12-10T06:00:00+00:00,2018-12-02T12:00:00+00:00,12,HUC2_07_UpperMiss,2.870014593121665e-05
2018-12-10T06:00:00+00:00,2018-12-02T12:00:00+00:00,12,HUC2_10_Missouri,4.709297385779672e-05
2018-12-10T12:00:00+00:00,2018-12-02T18:00:00+00:00,18,HUC2_07_UpperMiss,2.3770031891327504e-05
2018-12-10T12:00:00+00:00,2018-12-02T18:00:00+00:00,18,HUC2_10_Missouri,4.615051133610702e-05
2018-12-10T18:00:00+00:00,2018-12-03T00:00:00+00:00,00,HUC2_07_UpperMiss,4.845730747364865e-05
2018-12-10T18:00:00+00:00,2018-12-03T00:00:00+00:00,00,HUC2_10_Missouri,8.592226111678371e-05
2018-12-11T00:00:00+00:00,2018-12-03T06:00:00+00:00,06,HUC2_07_UpperMiss,6.679994954025602e-05
2018-12-11T00:00:00+00:00,2018-12-03T06:00:00+00:00,06,HUC2_10_Missouri,0.0002445779607673249
2018-12-11T06:00:00+00:00,2018-12-03T12:00:00+00:00,12,HUC2_07_UpperMiss,8.858688714288797e-05
2018-12-11T06:00:00+00:00,2018-12-03T12:00:00+00:00,12,HUC2_10_Missouri,0.0007205325969073688
2018-12-11T12:00:00+00:00,2018-12-03T18:00:00+00:00,18,HUC2_07_UpperMiss,9.359657722255753e-05
2018-12-11T12:00:00+00:00,2018-12-03T18:00:00+00:00,18,HUC2_10_Missouri,0.0005278663407876709
2018-12-11T18:00:00+00:00,2018-12-04T00:00:00+00:00,00,HUC2_07_UpperMiss,0.00016032642203737317
2018-12-11T18:00:00+00:00,2018-12-04T00:00:00+00:00,00,HUC2_10_Missouri,0.0002544931938419152
2018-12-12T00:00:00+00:00,2018-12-04T06:00:00+00:00,06,HUC2_07_UpperMiss,0.00034426847461460435
2018-12-12T00:00:00+00:00,2018-12-04T06:00:00+00:00,06,HUC2_10_Missouri,0.0002782114572193404
2018-12-12T06:00:00+00:00,2018-12-04T12:00:00+00:00,12,HUC2_07_UpperMiss,0.00018469591770082808
2018-12-12T06:00:00+00:00,2018-12-04T12:00:00+00:00,12,HUC2_10_Missouri,0.0005435694353649852
2018-12-12T12:00:00+00:00,2018-12-04T18:00:00+00:00,18,HUC2_07_UpperMiss,6.035190780768358e-05
2018-12-12T12:00:00+00:00,2018-12-04T18:00:00+00:00,18,HUC2_10_Missouri,0.0001808304731664123
2018-12-12T18:00:00+00:00,2018-12-05T00:00:00+00:00,00,HUC2_07_UpperMiss,0.00015990568502180177
2018-12-12T18:00:00+00:00,2018-12-05T00:00:00+00:00,00,HUC2_10_Missouri,0.00014743309764123135
2018-12-13T00:00:00+00:00,2018-12-05T06:00:00+00:00,06,HUC2_07_UpperMiss,0.000349957481018183
2018-12-13T00:00:00+00:00,2018-12-05T06:00:00+00:00,06,HUC2_10_Missouri,0.0005491374664374559
2018-12-13T06:00:00+00:00,2018-12-05T12:00:00+00:00,12,HUC2_07_UpperMiss,0.0005046352613768771
2018-12-13T06:00:00+00:00,2018-12-05T12:00:00+00:00,12,HUC2_10_Missouri,0.0017130775923664273
2018-12-13T12:00:00+00:00,2018-12-05T18:00:00+00:00,18,HUC2_07_UpperMiss,0.00016295009079156218
2018-12-13T12:00:00+00:00,2018-12-05T18:00:00+00:00,18,HUC2_10_Missouri,0.0006357250394799046
2018-12-13T18:00:00+00:00,2018-12-06T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0006422633669596179
2018-12-13T18:00:00+00:00,2018-12-06T00:00:00+00:00,00,HUC2_10_Missouri,0.0001735253863671068
2018-12-14T00:00:00+00:00,2018-12-06T06:00:00+00:00,06,HUC2_07_UpperMiss,0.003346955985871838
2018-12-14T00:00:00+00:00,2018-12-06T06:00:00+00:00,06,HUC2_10_Missouri,0.004906980934688991
2018-12-14T06:00:00+00:00,2018-12-06T12:00:00+00:00,12,HUC2_07_UpperMiss,0.0006362038657570335
2018-12-14T06:00:00+00:00,2018-12-06T12:00:00+00:00,12,HUC2_10_Missouri,0.0002814526390488202
2018-12-14T12:00:00+00:00,2018-12-06T18:00:00+00:00,18,HUC2_07_UpperMiss,0.000303347639417715
2018-12-14T12:00:00+00:00,2018-12-06T18:00:00+00:00,18,HUC2_10_Missouri,0.0006992972688664356
2018-12-14T18:00:00+00:00,2018-12-07T00:00:00+00:00,00,HUC2_07_UpperMiss,0.00036708792495849184
2018-12-14T18:00:00+00:00,2018-12-07T00:00:00+00:00,00,HUC2_10_Missouri,9.828041801679039e-05
2018-12-15T00:00:00+00:00,2018-12-07T06:00:00+00:00,06,HUC2_07_UpperMiss,0.00024399597231735423
2018-12-15T00:00:00+00:00,2018-12-07T06:00:00+00:00,06,HUC2_10_Missouri,2.7613548486468667e-05
2018-12-15T06:00:00+00:00,2018-12-07T12:00:00+00:00,12,HUC2_07_UpperMiss,3.6908169239010304e-05
2018-12-15T06:00:00+00:00,2018-12-07T12:00:00+00:00,12,HUC2_10_Missouri,0.0003397763447470651
2018-12-15T12:00:00+00:00,2018-12-07T18:00:00+00:00,18,HUC2_07_UpperMiss,5.801465249243242e-06
2018-12-15T12:00:00+00:00,2018-12-07T18:00:00+00:00,18,HUC2_10_Missouri,0.0008343756185856425
2018-12-15T18:00:00+00:00,2018-12-08T00:00:00+00:00,00,HUC2_07_UpperMiss,6.339521745534549e-05
2018-12-15T18:00:00+00:00,2018-12-08T00:00:00+00:00,00,HUC2_10_Missouri,0.0004974453759841071
2018-12-16T00:00:00+00:00,2018-12-08T06:00:00+00:00,06,HUC2_07_UpperMiss,5.038238455969473e-06
2018-12-16T00:00:00+00:00,2018-12-08T06:00:00+00:00,06,HUC2_10_Missouri,0.0002324902476307475
2018-12-16T06:00:00+00:00,2018-12-08T12:00:00+00:00,12,HUC2_07_UpperMiss,4.4969358269334436e-05
2018-12-16T06:00:00+00:00,2018-12-08T12:00:00+00:00,12,HUC2_10_Missouri,5.7605023248795155e-06
2018-12-16T12:00:00+00:00,2018-12-08T18:00:00+00:00,18,HUC2_07_UpperMiss,6.518360859830683e-07
2018-12-16T12:00:00+00:00,2018-12-08T18:00:00+00:00,18,HUC2_10_Missouri,0.0007003257024984433
2018-12-16T18:00:00+00:00,2018-12-09T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0011321518577981425
2018-12-16T18:00:00+00:00,2018-12-09T00:00:00+00:00,00,HUC2_10_Missouri,0.0010215187238815477
2018-12-17T00:00:00+00:00,2018-12-09T06:00:00+00:00,06,HUC2_07_UpperMiss,0.0012489349012780172
2018-12-17T00:00:00+00:00,2018-12-09T06:00:00+00:00,06,HUC2_10_Missouri,0.0005322989228143308
2018-12-17T06:00:00+00:00,2018-12-09T12:00:00+00:00,12,HUC2_07_UpperMiss,0.00102246966959
2018-12-17T06:00:00+00:00,2018-12-09T12:00:00+00:00,12,HUC2_10_Missouri,0.00015358896106211243
2018-12-17T12:00:00+00:00,2018-12-09T18:00:00+00:00,18,HUC2_07_UpperMiss,0.0005179464120313448
2018-12-17T12:00:00+00:00,2018-12-09T18:00:00+00:00,18,HUC2_10_Missouri,0.00022814156813944444
2018-12-17T18:00:00+00:00,2018-12-10T00:00:00+00:00,00,HUC2_07_UpperMiss,7.426481662584811e-06
2018-12-17T18:00:00+00:00,2018-12-10T00:00:00+00:00,00,HUC2_10_Missouri,4.243111966215783e-05
2018-12-18T00:00:00+00:00,2018-12-10T06:00:00+00:00,06,HUC2_07_UpperMiss,1.1078878432822755e-05
2018-12-18T00:00:00+00:00,2018-12-10T06:00:00+00:00,06,HUC2_10_Missouri,0.0007562491128431186
2018-12-18T06:00:00+00:00,2018-12-10T12:00:00+00:00,12,HUC2_07_UpperMiss,1.7304315129399296e-05
2018-12-18T06:00:00+00:00,2018-12-10T12:00:00+00:00,12,HUC2_10_Missouri,0.00016405391673437772
2018-12-18T12:00:00+00:00,2018-12-10T18:00:00+00:00,18,HUC2_07_UpperMiss,4.2261425623379884e-05
2018-12-18T12:00:00+00:00,2018-12-10T18:00:00+00:00,18,HUC2_10_Missouri,0.00011466989908373271
2018-12-18T18:00:00+00:00,2018-12-11T00:00:00+00:00,00,HUC2_07_UpperMiss,6.584142183697442e-05
2018-12-18T18:00:00+00:00,2018-12-11T00:00:00+00:00,00,HUC2_10_Missouri,0.0003203413958935072
2018-12-19T00:00:00+00:00,2018-12-11T06:00:00+00:00,06,HUC2_07_UpperMiss,0.00038655126549712803
2018-12-19T00:00:00+00:00,2018-12-11T06:00:00+00:00,06,HUC2_10_Missouri,0.00035279553930069
2018-12-19T06:00:00+00:00,2018-12-11T12:00:00+00:00,12,HUC2_07_UpperMiss,0.00014587218177137677
2018-12-19T06:00:00+00:00,2018-12-11T12:00:00+00:00,12,HUC2_10_Missouri,0.00011612695207018257
2018-12-19T12:00:00+00:00,2018-12-11T18:00:00+00:00,18,HUC2_07_UpperMiss,7.37472428645857e-05
2018-12-19T12:00:00+00:00,2018-12-11T18:00:00+00:00,18,HUC2_10_Missouri,0.00020965539256322205
2018-12-19T18:00:00+00:00,2018-12-12T00:00:00+00:00,00,HUC2_07_UpperMiss,7.635100181307091e-06
2018-12-19T18:00:00+00:00,2018-12-12T00:00:00+00:00,00,HUC2_10_Missouri,5.468586050792288e-05
2018-12-20T00:00:00+00:00,2018-12-12T06:00:00+00:00,06,HUC2_07_UpperMiss,1.634761605949024e-05
2018-12-20T00:00:00+00:00,2018-12-12T06:00:00+00:00,06,HUC2_10_Missouri,6.822730770543382e-06
2018-12-20T06:00:00+00:00,2018-12-12T12:00:00+00:00,12,HUC2_07_UpperMiss,0.00043111520017921357
2018-12-20T06:00:00+00:00,2018-12-12T12:00:00+00:00,12,HUC2_10_Missouri,0.0002792911511934605
2018-12-20T12:00:00+00:00,2018-12-12T18:00:00+00:00,18,HUC2_07_UpperMiss,0.0001581941729158263
2018-12-20T12:00:00+00:00,2018-12-12T18:00:00+00:00,18,HUC2_10_Missouri,0.000829183279227939
2018-12-20T18:00:00+00:00,2018-12-13T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0013267446480506773
2018-12-20T18:00:00+00:00,2018-12-13T00:00:00+00:00,00,HUC2_10_Missouri,0.0005266241898181121
2018-12-21T00:00:00+00:00,2018-12-13T06:00:00+00:00,06,HUC2_07_UpperMiss,0.00014607291849602386
2018-12-21T00:00:00+00:00,2018-12-13T06:00:00+00:00,06,HUC2_10_Missouri,0.0003290586868322511
2018-12-21T06:00:00+00:00,2018-12-13T12:00:00+00:00,12,HUC2_07_UpperMiss,0.0009822603831048404
2018-12-21T06:00:00+00:00,2018-12-13T12:00:00+00:00,12,HUC2_10_Missouri,0.0011023229899066564
2018-12-21T12:00:00+00:00,2018-12-13T18:00:00+00:00,18,HUC2_07_UpperMiss,0.0005094159788797379
2018-12-21T12:00:00+00:00,2018-12-13T18:00:00+00:00,18,HUC2_10_Missouri,0.002114540909186317
2018-12-21T18:00:00+00:00,2018-12-14T00:00:00+00:00,00,HUC2_07_UpperMiss,0.00037470326983585266
2018-12-21T18:00:00+00:00,2018-12-14T00:00:00+00:00,00,HUC2_10_Missouri,0.0028789945947410222
2018-12-22T00:00:00+00:00,2018-12-14T06:00:00+00:00,06,HUC2_07_UpperMiss,0.0003897265971621881
2018-12-22T00:00:00+00:00,2018-12-14T06:00:00+00:00,06,HUC2_10_Missouri,0.004993617406467101
2018-12-22T06:00:00+00:00,2018-12-14T12:00:00+00:00,12,HUC2_07_UpperMiss,0.0017249619442742641
2018-12-22T06:00:00+00:00,2018-12-14T12:00:00+00:00,12,HUC2_10_Missouri,0.003380549823055587
2018-12-22T12:00:00+00:00,2018-12-14T18:00:00+00:00,18,HUC2_07_UpperMiss,4.996438822367864e-05
2018-12-22T12:00:00+00:00,2018-12-14T18:00:00+00:00,18,HUC2_10_Missouri,0.0004275607326341002
2018-12-22T18:00:00+00:00,2018-12-15T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0001482982364932569
2018-12-22T18:00:00+00:00,2018-12-15T00:00:00+00:00,00,HUC2_10_Missouri,0.0004676636197652378
2018-12-23T00:00:00+00:00,2018-12-15T06:00:00+00:00,06,HUC2_07_UpperMiss,7.902889327762825e-05
2018-12-23T00:00:00+00:00,2018-12-15T06:00:00+00:00,06,HUC2_10_Missouri,0.0001527855660168492
2018-12-23T06:00:00+00:00,2018-12-15T12:00:00+00:00,12,HUC2_07_UpperMiss,0.00015438292291044747
2018-12-23T06:00:00+00:00,2018-12-15T12:00:00+00:00,12,HUC2_10_Missouri,0.0010360582917607283
2018-12-23T12:00:00+00:00,2018-12-15T18:00:00+00:00,18,HUC2_07_UpperMiss,9.865187535199055e-05
2018-12-23T12:00:00+00:00,2018-12-15T18:00:00+00:00,18,HUC2_10_Missouri,0.0002542634833925953
2018-12-23T18:00:00+00:00,2018-12-16T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0003376409471181
2018-12-23T18:00:00+00:00,2018-12-16T00:00:00+00:00,00,HUC2_10_Missouri,0.0002464186260196028
2018-12-24T00:00:00+00:00,2018-12-16T06:00:00+00:00,06,HUC2_07_UpperMiss,3.494977639329804e-07
2018-12-24T00:00:00+00:00,2018-12-16T06:00:00+00:00,06,HUC2_10_Missouri,0.00018613074162127663
2018-12-24T06:00:00+00:00,2018-12-16T12:00:00+00:00,12,HUC2_07_UpperMiss,2.7581212564053225e-05
2018-12-24T06:00:00+00:00,2018-12-16T12:00:00+00:00,12,HUC2_10_Missouri,9.388601253163633e-05
2018-12-24T12:00:00+00:00,2018-12-16T18:00:00+00:00,18,HUC2_07_UpperMiss,2.326363042285642e-05
2018-12-24T12:00:00+00:00,2018-12-16T18:00:00+00:00,18,HUC2_10_Missouri,0.00019608774730122354
2018-12-24T18:00:00+00:00,2018-12-17T00:00:00+00:00,00,HUC2_07_UpperMiss,6.939199032213646e-07
2018-12-24T18:00:00+00:00,2018-12-17T00:00:00+00:00,00,HUC2_10_Missouri,0.0017015075755898162
2018-12-25T00:00:00+00:00,2018-12-17T06:00:00+00:00,06,HUC2_07_UpperMiss,0.0023882438064496765
2018-12-25T00:00:00+00:00,2018-12-17T06:00:00+00:00,06,HUC2_10_Missouri,0.0014014506270999551
2018-12-25T06:00:00+00:00,2018-12-17T12:00:00+00:00,12,HUC2_07_UpperMiss,0.0008097951025781462
2018-12-25T06:00:00+00:00,2018-12-17T12:00:00+00:00,12,HUC2_10_Missouri,0.0013633141568167772
2018-12-25T12:00:00+00:00,2018-12-17T18:00:00+00:00,18,HUC2_07_UpperMiss,0.00043388490597777224
2018-12-25T12:00:00+00:00,2018-12-17T18:00:00+00:00,18,HUC2_10_Missouri,0.0010998695287522083
2018-12-25T18:00:00+00:00,2018-12-18T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0006258733399067131
2018-12-25T18:00:00+00:00,2018-12-18T00:00:00+00:00,00,HUC2_10_Missouri,0.0006728428936353126
2018-12-26T00:00:00+00:00,2018-12-18T06:00:00+00:00,06,HUC2_07_UpperMiss,0.00011061287224744265
2018-12-26T00:00:00+00:00,2018-12-18T06:00:00+00:00,06,HUC2_10_Missouri,0.002488508887913772
2018-12-26T06:00:00+00:00,2018-12-18T12:00:00+00:00,12,HUC2_07_UpperMiss,7.472221179913827e-05
2018-12-26T06:00:00+00:00,2018-12-18T12:00:00+00:00,12,HUC2_10_Missouri,0.0012094610799581098
2018-12-26T12:00:00+00:00,2018-12-18T18:00:00+00:00,18,HUC2_07_UpperMiss,7.267051958555832e-05
2018-12-26T12:00:00+00:00,2018-12-18T18:00:00+00:00,18,HUC2_10_Missouri,0.000795514687468926
2018-12-26T18:00:00+00:00,2018-12-19T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0004898670445050911
2018-12-26T18:00:00+00:00,2018-12-19T00:00:00+00:00,00,HUC2_10_Missouri,0.0014533335388032462
2018-12-27T00:00:00+00:00,2018-12-19T06:00:00+00:00,06,HUC2_07_UpperMiss,0.0010403087060159681
2018-12-27T00:00:00+00:00,2018-12-19T06:00:00+00:00,06,HUC2_10_Missouri,0.004358305206415459
2018-12-27T06:00:00+00:00,2018-12-19T12:00:00+00:00,12,HUC2_07_UpperMiss,0.0001947187084160722
2018-12-27T06:00:00+00:00,2018-12-19T12:00:00+00:00,12,HUC2_10_Missouri,0.003275102934539099
2018-12-27T12:00:00+00:00,2018-12-19T18:00:00+00:00,18,HUC2_07_UpperMiss,0.0019176006470499976
2018-12-27T12:00:00+00:00,2018-12-19T18:00:00+00:00,18,HUC2_10_Missouri,0.0010698166429825222
2018-12-27T18:00:00+00:00,2018-12-20T00:00:00+00:00,00,HUC2_07_UpperMiss,0.00043010712285467846
2018-12-27T18:00:00+00:00,2018-12-20T00:00:00+00:00,00,HUC2_10_Missouri,0.0032614311902580823
2018-12-28T00:00:00+00:00,2018-12-20T06:00:00+00:00,06,HUC2_07_UpperMiss,0.00025451129575507404
2018-12-28T00:00:00+00:00,2018-12-20T06:00:00+00:00,06,HUC2_10_Missouri,0.0007640758357576919
2018-12-28T06:00:00+00:00,2018-12-20T12:00:00+00:00,12,HUC2_07_UpperMiss,0.003212588697365892
2018-12-28T06:00:00+00:00,2018-12-20T12:00:00+00:00,12,HUC2_10_Missouri,0.0009990518497947196
2018-12-28T12:00:00+00:00,2018-12-20T18:00:00+00:00,18,HUC2_07_UpperMiss,0.0008931071439319429
2018-12-28T12:00:00+00:00,2018-12-20T18:00:00+00:00,18,HUC2_10_Missouri,0.0005452589309497228
2018-12-28T18:00:00+00:00,2018-12-21T00:00:00+00:00,00,HUC2_07_UpperMiss,8.731803971735315e-05
2018-12-28T18:00:00+00:00,2018-12-21T00:00:00+00:00,00,HUC2_10_Missouri,0.0010092161324647558
2018-12-29T00:00:00+00:00,2018-12-21T06:00:00+00:00,06,HUC2_07_UpperMiss,0.0004946854150128424
2018-12-29T00:00:00+00:00,2018-12-21T06:00:00+00:00,06,HUC2_10_Missouri,0.0009393861283071355
2018-12-29T06:00:00+00:00,2018-12-21T12:00:00+00:00,12,HUC2_07_UpperMiss,0.00014493159814367906
2018-12-29T06:00:00+00:00,2018-12-21T12:00:00+00:00,12,HUC2_10_Missouri,0.0007716736580625708
2018-12-29T12:00:00+00:00,2018-12-21T18:00:00+00:00,18,HUC2_07_UpperMiss,2.4257896924713373e-05
2018-12-29T12:00:00+00:00,2018-12-21T18:00:00+00:00,18,HUC2_10_Missouri,0.00033592078785489723
2018-12-29T18:00:00+00:00,2018-12-22T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0004039989611205205
2018-12-29T18:00:00+00:00,2018-12-22T00:00:00+00:00,00,HUC2_10_Missouri,0.0007252896411201756
2018-12-30T00:00:00+00:00,2018-12-22T06:00:00+00:00,06,HUC2_07_UpperMiss,0.000186220093553436
