time,init_utc,cycle,basin,mm_6h
2018-12-18T00:00:00+00:00,2018-11-30T00:00:00+00:00,00,HUC2_07_UpperMiss,0.00020666797301341935
2018-12-18T00:00:00+00:00,2018-11-30T00:00:00+00:00,00,HUC2_10_Missouri,0.00016763507828366627
2018-12-18T06:00:00+00:00,2018-11-30T06:00:00+00:00,06,HUC2_07_UpperMiss,4.6492809906555715e-05
2018-12-18T06:00:00+00:00,2018-11-30T06:00:00+00:00,06,HUC2_10_Missouri,0.0015274645640266855
2018-12-18T12:00:00+00:00,2018-11-30T12:00:00+00:00,12,HUC2_07_UpperMiss,0.0002625544362301139
2018-12-18T12:00:00+00:00,2018-11-30T12:00:00+00:00,12,HUC2_10_Missouri,0.0002938721779573705
2018-12-18T18:00:00+00:00,2018-11-30T18:00:00+00:00,18,HUC2_07_UpperMiss,0.00010016317152801402
2018-12-18T18:00:00+00:00,2018-11-30T18:00:00+00:00,18,HUC2_10_Missouri,0.0005237237035410065
2018-12-19T00:00:00+00:00,2018-12-01T00:00:00+00:00,00,HUC2_07_UpperMiss,6.993039074320726e-05
2018-12-19T00:00:00+00:00,2018-12-01T00:00:00+00:00,00,HUC2_10_Missouri,4.4461924763797385e-06
2018-12-19T06:00:00+00:00,2018-12-01T06:00:00+00:00,06,HUC2_07_UpperMiss,0.0011297048898380204
2018-12-19T06:00:00+00:00,2018-12-01T06:00:00+00:00,06,HUC2_10_Missouri,0.00024756601625578427
2018-12-19T12:00:00+00:00,2018-12-01T12:00:00+00:00,12,HUC2_07_UpperMiss,0.0013322548151906755
2018-12-19T12:00:00+00:00,2018-12-01T12:00:00+00:00,12,HUC2_10_Missouri,0.0036387004844945325
2018-12-19T18:00:00+00:00,2018-12-01T18:00:00+00:00,18,HUC2_07_UpperMiss,0.002913849463611182
2018-12-19T18:00:00+00:00,2018-12-01T18:00:00+00:00,18,HUC2_10_Missouri,0.0005812049813254396
2018-12-20T00:00:00+00:00,2018-12-02T00:00:00+00:00,00,HUC2_07_UpperMiss,1.4125789472118548e-05
2018-12-20T00:00:00+00:00,2018-12-02T00:00:00+00:00,00,HUC2_10_Missouri,0.001528223987922312
2018-12-20T06:00:00+00:00,2018-12-02T06:00:00+00:00,06,HUC2_07_UpperMiss,0.0021125882590646867
2018-12-20T06:00:00+00:00,2018-12-02T06:00:00+00:00,06,HUC2_10_Missouri,0.003960781926269723
2018-12-20T12:00:00+00:00,2018-12-02T12:00:00+00:00,12,HUC2_07_UpperMiss,1.569696554604082e-05
2018-12-20T12:00:00+00:00,2018-12-02T12:00:00+00:00,12,HUC2_10_Missouri,0.0005467824945982186
2018-12-20T18:00:00+00:00,2018-12-02T18:00:00+00:00,18,HUC2_07_UpperMiss,0.00040463860232441823
2018-12-20T18:00:00+00:00,2018-12-02T18:00:00+00:00,18,HUC2_10_Missouri,0.00015317402872806922
2018-12-21T00:00:00+00:00,2018-12-03T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0004150942183583924
2018-12-21T00:00:00+00:00,2018-12-03T00:00:00+00:00,00,HUC2_10_Missouri,0.00017221116244376384
2018-12-21T06:00:00+00:00,2018-12-03T06:00:00+00:00,06,HUC2_07_UpperMiss,0.0020670826667370927
2018-12-21T06:00:00+00:00,2018-12-03T06:00:00+00:00,06,HUC2_10_Missouri,0.0022385732000180423
2018-12-21T12:00:00+00:00,2018-12-03T12:00:00+00:00,12,HUC2_07_UpperMiss,3.910751243184294e-06
2018-12-21T12:00:00+00:00,2018-12-03T12:00:00+00:00,12,HUC2_10_Missouri,0.0001229684507135038
2018-12-21T18:00:00+00:00,2018-12-03T18:00:00+00:00,18,HUC2_07_UpperMiss,0.00017608512846818306
2018-12-21T18:00:00+00:00,2018-12-03T18:00:00+00:00,18,HUC2_10_Missouri,0.0005996856606097584
2018-12-22T00:00:00+00:00,2018-12-04T00:00:00+00:00,00,HUC2_07_UpperMiss,2.2568505220225512e-06
2018-12-22T00:00:00+00:00,2018-12-04T00:00:00+00:00,00,HUC2_10_Missouri,1.6609715803061907e-05
2018-12-22T06:00:00+00:00,2018-12-04T06:00:00+00:00,06,HUC2_07_UpperMiss,6.353350425673334e-07
2018-12-22T06:00:00+00:00,2018-12-04T06:00:00+00:00,06,HUC2_10_Missouri,0.00015253611402578558
2018-12-22T12:00:00+00:00,2018-12-04T12:00:00+00:00,12,HUC2_07_UpperMiss,9.776417407427391e-05
2018-12-22T12:00:00+00:00,2018-12-04T12:00:00+00:00,12,HUC2_10_Missouri,0.0011647649998645358
2018-12-22T18:00:00+00:00,2018-12-04T18:00:00+00:00,18,HUC2_07_UpperMiss,1.8092808661383562e-05
2018-12-22T18:00:00+00:00,2018-12-04T18:00:00+00:00,18,HUC2_10_Missouri,0.00016435934033833888
2018-12-23T00:00:00+00:00,2018-12-05T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0004631820070593002
2018-12-23T00:00:00+00:00,2018-12-05T00:00:00+00:00,00,HUC2_10_Missouri,0.0031780041917563026
